58.661,66.51,75.565,83.85,92.613,100.321,110.492,120.448,130.703,140.22,147.871,156.089,162.589
59.294,67.168,76.076,84.547,93.357,101.051,111.282,121.316,131.569,141.11,149.02,157.084,163.485
59.765,67.599,76.735,85.111,93.955,101.654,112.089,121.984,132.172,141.751,149.598,157.761,164.154
58.836,66.91,76.031,84.449,93.358,101.315,111.597,121.65,132.181,141.705,149.501,157.842,164.488
59.172,67.216,76.444,84.967,94.032,101.909,112.257,122.43,132.842,142.431,150.538,158.776,165.35
59.655,67.882,77.24,85.662,94.674,102.637,113.067,123.232,133.654,143.358,151.481,159.685,166.407
59.892,68.024,77.521,86.007,94.887,102.929,113.367,123.479,133.895,143.582,151.653,159.93,166.649
58.909,67.122,76.529,85.071,94.199,102.204,112.801,122.951,133.507,143.229,151.363,159.814,166.482
59.126,67.443,76.92,85.598,94.558,102.654,113.096,123.522,134.124,143.896,151.972,160.405,167.232
59.542,67.831,77.284,86.032,95.122,103.304,113.795,124.061,134.777,144.595,152.853,161.24,168.086
60.302,68.593,77.874,86.708,96.014,104.041,114.59,124.891,135.566,145.461,153.695,162.101,168.845
59.247,67.742,77.173,85.944,95.073,103.337,113.908,124.503,135.222,145.02,153.407,161.794,168.691
59.685,68.305,77.778,86.597,95.993,104.152,114.854,125.329,136.081,145.927,154.304,162.766,169.562
60.292,68.895,78.582,87.53,96.669,104.961,115.673,126.106,136.868,146.855,155.196,163.677,170.567
60.709,69.324,78.897,87.962,97.042,105.159,115.902,126.569,137.227,147.293,155.617,164.17,171.01
59.514,68.095,77.727,86.77,95.886,104.259,115.123,125.679,136.46,146.609,154.901,163.324,170.418
59.85,68.601,78.084,87.034,96.493,104.798,115.5,126.169,137.062,147.005,155.574,164.127,170.743
60.143,68.766,78.403,87.624,96.826,105.295,116.128,126.647,137.574,147.685,156.105,164.644,171.385
60.533,69.378,78.95,87.97,97.43,105.53,116.554,127.222,137.985,148.013,156.699,165.245,171.929
59.174,67.755,77.556,86.792,95.995,104.404,115.33,126.039,136.79,147.136,155.6,164.145,170.943
59.209,67.886,77.649,86.828,96.219,104.521,115.535,126.066,137.012,147.296,155.656,164.432,171.345
59.602,68.29,78.066,87.222,96.525,105.143,115.996,126.764,137.708,147.995,156.445,165.137,172.244
59.607,68.344,78.062,87.283,96.593,105.177,115.911,126.49,137.555,147.733,156.257,164.902,171.88
55.335,63.758,72.367,80.806,89.082,96.731,106.647,116.32,126.38,135.493,142.78,150.132,156.061
52.371,60.143,68.109,75.793,83.295,90.114,99.064,108,117.045,125.424,131.961,138.646,143.941
49.926,57.091,64.48,71.389,78.193,84.346,92.568,100.907,109.394,117.053,122.851,128.996,133.851
46.176,52.766,59.912,66.281,72.522,77.991,85.756,93.4,101.408,108.636,114.042,119.557,123.693
44.062,50.201,56.632,62.492,68.509,73.431,80.866,88.023,95.512,102.258,107.392,112.679,116.608
42.614,48.033,54.349,59.785,65.45,69.981,76.857,83.666,90.906,97.436,102.116,107.005,110.643
40.026,45.307,51.255,56.43,61.691,65.829,72.586,79.069,85.912,92.022,96.458,101.114,104.501
38.298,43.487,49.036,53.892,58.986,62.967,69.326,75.558,82.157,88.087,92.344,96.835,99.942
37.47,42.296,47.805,52.512,57.196,60.989,67.157,73.177,79.58,85.432,89.374,93.612,96.634
36.447,41.092,46.312,50.726,55.032,58.579,64.538,70.317,76.381,81.983,85.783,89.873,92.539
34.585,39.247,44.319,48.537,52.836,56.414,62.177,67.935,73.879,79.346,83.12,87.046,89.615
34.43,38.827,43.722,47.962,52.021,55.38,60.995,66.536,72.394,77.86,81.323,85.215,87.844
34.344,38.674,43.392,47.443,51.411,54.631,60.137,65.653,71.261,76.428,80.042,83.734,85.918
32.565,36.677,41.531,45.414,49.3,52.493,57.961,63.281,68.887,73.985,77.338,81.011,83.375
32.575,36.825,41.344,45.229,49.079,51.924,57.327,62.544,68.116,73.133,76.534,80.064,82.185
32.785,36.621,41.231,45.067,48.862,51.575,57.065,62.078,67.541,72.456,75.914,79.334,81.567
31.333,35.251,39.696,43.411,47.219,49.795,55.139,60.212,65.586,70.333,73.667,77.292,79.267
31.188,34.998,39.301,42.983,46.782,49.538,54.694,59.741,65.144,69.933,73.131,76.663,78.908
31.328,35.116,39.511,43.065,46.764,49.419,54.679,59.694,65.013,69.53,72.829,76.332,78.561
30.514,34.269,38.663,42.083,45.765,48.436,53.608,58.393,63.777,68.3,71.432,74.977,77.01
30.15,33.876,38.145,41.642,45.125,47.821,52.932,57.839,63.083,67.486,70.728,74.293,76.185
30.535,34.244,38.405,41.928,45.502,48.113,53.066,58.052,63.103,67.711,70.763,74.094,76.059
31.058,34.598,38.773,42.378,45.701,48.26,53.21,57.911,63.014,67.692,70.643,73.92,75.851
29.859,33.511,37.546,41.024,44.402,46.93,51.731,56.658,61.72,66.197,69.012,72.588,74.527
30.169,33.776,37.901,41.306,44.595,47.258,52.166,56.963,61.996,66.438,69.281,72.724,74.885
30.597,34.181,38.301,41.766,45.148,47.826,52.664,57.459,62.403,66.92,69.642,73.117,75.203
31.007,34.548,38.631,42.15,45.585,48.199,52.936,57.954,62.994,67.459,70.393,73.855,75.723
30.725,34.225,38.298,41.738,45.184,47.675,52.717,57.597,62.509,67.136,70.037,73.426,75.339
29.298,32.964,37.094,40.523,44.365,46.998,51.939,56.886,62.125,66.52,69.544,73.08,75.147
29.474,33.073,37.263,40.837,44.751,47.23,52.352,57.301,62.711,67.224,70.226,73.813,75.928
29.836,33.53,37.757,41.272,45.165,47.711,53.055,57.836,63.132,67.659,70.854,74.369,76.499
30.012,33.769,38.056,41.671,45.425,48.095,53.254,58.156,63.491,67.971,71.123,74.974,77.154
30.157,33.944,38.077,41.744,45.518,48.259,53.194,58.23,63.567,68.085,71.173,74.884,77.061
28.762,32.725,36.807,40.521,44.317,47.227,52.283,57.408,62.675,67.293,70.554,74.232,76.453
29.106,32.949,37.034,40.891,44.689,47.416,52.708,57.845,63.03,67.841,70.977,74.712,77.083
29.453,33.331,37.602,41.297,45.112,47.996,53.209,58.286,63.565,68.399,71.624,75.32,77.602
29.907,33.588,38.078,41.768,45.602,48.456,53.699,58.715,63.967,68.896,71.984,75.821,78.219
30.183,34.025,38.422,42.15,46.027,48.864,54.052,59.183,64.556,69.46,72.529,76.293,78.806
30.41,34.133,38.785,42.208,46.056,48.922,54.072,59.052,64.378,69.251,72.341,76.036,78.467
29.126,32.911,37.277,41.143,44.972,47.668,53.058,58.118,63.698,68.524,71.502,75.395,78.03
11.289,10.712,10.878,10.522,10.163,8.73,9.807,10.643,11.892,12.416,11.747,11.547,10.045
21.145,22.583,24.797,26.424,28.277,29.091,32.244,35.109,38.562,41.089,42.376,43.814,44.027
28.898,31.475,35.162,38.247,41.44,43.702,48.379,52.879,57.728,61.845,64.532,67.299,68.643
35.137,38.854,43.338,47.474,51.893,55.263,61.024,66.597,72.529,77.671,81.356,85.011,87.438
40.052,44.52,50.023,54.943,60.09,64.441,71.036,77.345,84.04,89.982,94.556,99.027,102.162
43.834,48.882,55.057,60.621,66.373,71.191,78.553,85.563,92.984,99.563,104.752,109.865,113.695
46.788,52.287,59.008,64.965,71.45,76.896,84.678,92.158,100.128,107.111,112.947,118.509,122.838
49.15,55.111,62.169,68.774,75.397,81.303,89.443,97.729,106.051,113.545,119.55,125.472,130.363
51.026,57.229,64.772,71.54,78.7,85.001,93.59,101.8,110.591,118.378,124.829,131.205,136.28
52.485,59.057,66.693,73.807,81.287,87.9,96.805,105.383,114.395,122.427,129.196,135.833,141.199
53.591,60.564,68.342,75.589,83.347,90.267,99.318,108.198,117.453,125.726,132.653,139.538,145.126
56.721,63.653,71.637,79.286,87.284,94.175,103.363,112.545,121.938,130.524,137.637,144.773,150.481
58.463,65.666,73.933,81.684,89.751,96.975,106.486,115.799,125.333,134.106,141.443,148.75,154.604
56.765,63.853,72.565,80.466,88.725,96.044,105.763,114.966,124.745,133.705,141.212,148.562,154.765
56.694,64.2,72.907,80.928,89.18,96.824,106.551,115.989,125.728,134.815,142.533,150.152,156.215
57.045,64.642,73.268,81.514,90.062,97.62,107.459,117.253,127.108,136.354,143.976,151.564,157.964
57.294,64.974,73.83,82.226,90.761,98.475,108.504,118.307,128.3,137.794,145.522,153.341,159.756
57.722,65.215,74.244,82.82,91.497,99.27,109.336,119.229,129.479,138.868,146.737,154.573,161.145
57.651,65.551,74.746,83.296,92.015,99.863,110.19,120.011,130.275,139.837,147.871,155.768,162.299
58.013,66.004,75.193,83.916,92.596,100.622,110.857,120.845,131.117,140.874,148.934,156.945,163.537
58.173,66.272,75.432,84.125,93.2,101.106,111.561,121.657,132.031,141.646,149.816,158.058,164.822
58.568,66.528,75.8,84.709,93.731,101.722,112.094,122.265,132.847,142.619,150.817,158.897,165.669
58.545,67.002,75.984,85.052,94.22,102.257,112.723,123.026,133.551,143.213,151.617,159.85,166.632
57.417,65.636,75.079,84.052,93.179,101.512,111.88,122.273,132.83,142.592,150.922,159.226,166.032
57.353,65.68,75.229,84.167,93.381,101.649,112.29,122.617,133.343,143.155,151.477,160.127,166.783
57.545,66.015,75.476,84.463,93.805,101.94,112.675,123.012,133.845,143.744,152.165,160.583,167.465
57.542,66.224,75.755,84.938,94.091,102.467,113.266,123.779,134.584,144.411,152.845,161.336,168.44
57.909,66.483,76.173,85.268,94.695,103.056,113.882,124.307,135.212,145.318,153.84,162.411,169.185
58.192,66.865,76.562,85.713,94.982,103.544,114.298,124.914,135.807,145.909,154.435,162.932,169.94
58.408,67.068,76.891,85.99,95.482,104.007,114.848,125.48,136.323,146.448,155.178,163.774,170.787
58.605,67.184,77.17,86.295,95.893,104.384,115.3,126.084,136.925,147.021,155.725,164.429,171.519
58.701,67.552,77.338,86.646,96.079,104.743,115.702,126.464,137.477,147.614,156.38,165.043,172.181
58.281,66.939,76.851,86.161,95.615,104.247,115.255,125.929,136.911,147.294,155.954,164.608,171.682
57.386,66.167,76.132,85.506,95.106,103.724,114.811,125.626,136.617,146.926,155.792,164.52,171.742
57.383,66.359,76.162,85.819,95.322,104.035,115.152,125.918,136.992,147.314,156.221,164.955,172.258
57.709,66.59,76.66,86.108,95.702,104.403,115.65,126.563,137.615,147.978,156.874,165.68,172.778
57.882,66.731,76.689,86.2,95.963,104.7,116.014,126.831,137.839,148.207,157.193,166.074,173.376
58.101,67.075,77.114,86.685,96.399,105.169,116.378,127.303,138.633,149.076,157.871,166.701,174.01
58.334,67.453,77.437,87.026,96.834,105.67,116.821,127.83,139.161,149.566,158.428,167.313,174.782
57.843,66.89,76.863,86.526,96.192,104.984,116.347,127.284,138.487,148.875,157.904,166.755,174.126
57.058,66.124,76.37,86.113,95.895,104.754,116.165,127.037,138.248,148.783,157.991,167.025,174.267
57.45,66.646,76.754,86.504,96.301,105.104,116.576,127.691,139.031,149.526,158.473,167.56,174.964
57.855,66.931,77.163,86.931,96.794,105.836,117.267,128.067,139.481,150.053,159.195,168.155,175.463
58.009,67.217,77.505,87.117,97.17,106.087,117.418,128.65,140.029,150.626,159.697,168.694,176.101
58.385,67.481,77.776,87.54,97.425,106.436,117.895,128.922,140.404,151.019,159.977,169.242,176.494
58.395,67.643,77.925,87.701,97.649,106.693,118.048,129.232,140.641,151.291,160.349,169.365,177.038
57.546,66.68,76.971,86.746,96.675,105.759,117.018,128.253,139.773,150.347,159.358,168.469,176.059
57.233,66.513,76.788,86.623,96.596,105.74,117.24,128.178,139.695,150.37,159.688,168.783,176.198
57.589,66.825,77.267,87.097,97.144,106.269,117.761,128.897,140.332,151.047,160.231,169.388,176.975
58.144,67.396,77.817,87.702,97.801,106.805,118.297,129.496,140.986,151.688,160.859,170.015,177.642
58.52,67.897,78.495,88.155,98.281,107.386,118.836,130.194,141.754,152.422,161.632,170.689,178.471
58.7,68.153,78.518,88.362,98.665,107.407,118.984,130.442,141.976,152.742,161.866,171.057,178.616
57.639,67.034,77.581,87.413,97.559,106.601,118.156,129.436,140.968,151.77,161.107,170.07,177.811
57.741,67.267,77.604,87.62,97.75,106.803,118.5,129.932,141.425,152.171,161.434,170.669,178.409
58.236,67.686,78.258,88.245,98.361,107.521,119.218,130.523,142.079,152.958,162.174,171.424,179.126
58.754,68.144,78.806,88.813,98.917,108.039,119.863,131.199,142.822,153.698,162.946,172.271,179.805
59.106,68.56,79.133,89.068,99.319,108.531,120.252,131.717,143.107,153.954,163.597,172.845,180.242
58.992,68.552,79.05,88.924,99.245,108.307,119.925,131.334,142.975,153.649,163.055,172.32,179.788
57.619,67.321,77.873,87.866,98.133,107.296,118.994,130.563,142.229,153,162.391,171.743,179.319
57.85,67.509,78.149,88.137,98.436,107.463,119.237,130.726,142.473,153.296,162.647,172.078,179.836
58.022,67.618,78.354,88.409,98.715,107.954,119.83,131.146,142.724,153.814,163.335,172.81,180.294
58.516,68.081,78.768,88.799,99.225,108.437,120.293,131.792,143.354,154.395,163.837,173.263,180.947
58.822,68.573,79.185,89.25,99.766,108.996,120.662,132.284,144.067,154.967,164.373,173.804,181.44
58.92,68.5,79.37,89.63,99.917,109.295,121.049,132.497,144.211,155.309,164.775,174.245,182.003
57.786,67.344,78.174,88.283,98.634,108.032,119.93,131.208,143.166,154.069,163.54,172.926,180.663
54.747,63.437,73.315,82.511,92.101,100.64,111.522,122.195,133.069,142.948,151.439,160.109,167.158
51.377,59.39,68.053,76.18,84.716,91.998,101.951,111.682,121.576,130.489,137.948,145.61,151.828
48.414,55.692,63.488,70.552,78.077,84.683,93.653,102.3,111.329,119.349,125.765,132.353,137.792
45.466,52.045,59.031,65.437,72.027,77.681,85.909,93.877,101.996,109.302,114.658,120.496,125.194
42.568,48.599,55.012,60.69,66.592,71.393,78.757,86.04,93.492,100.038,104.981,110.165,114.075
39.01,44.418,50.2,55.413,60.57,64.747,71.642,77.983,84.592,90.604,94.945,99.427,102.926
35.628,40.587,45.986,50.496,55.313,58.971,65.094,71.077,77.218,82.589,86.447,90.604,93.496
33.494,38.074,42.844,46.886,51.08,54.287,60.052,65.418,71.239,76.229,79.259,82.857,85.57
31.595,35.838,40.156,43.772,47.566,50.213,55.516,60.469,65.725,70.116,73.053,76.204,78.459
29.815,33.476,37.587,41.007,44.288,46.701,51.488,55.866,60.607,64.849,67.387,70.242,72.199
28.291,31.662,35.377,38.367,41.215,43.208,47.716,51.718,56.264,60.173,62.231,64.729,66.506
26.993,29.916,33.305,35.935,38.522,40.124,44.34,48.215,52.308,55.836,57.647,59.889,61.203
24.209,26.674,29.939,32.322,34.419,35.908,39.778,43.179,46.981,50.304,51.976,53.933,55.015
22.946,25.215,28.146,30.152,32.098,33.18,36.899,40.118,43.706,46.671,48.071,49.999,50.824
22.021,24.052,26.747,28.612,30.313,30.957,34.432,37.718,40.82,43.644,44.805,46.785,47.239
21.211,22.906,25.49,27.143,28.817,29.26,32.45,35.304,38.494,40.821,41.987,43.479,43.931
20.688,22.234,24.388,25.85,27.323,27.703,30.512,33.33,36.28,38.447,39.429,40.828,40.947
19.932,21.527,23.488,24.641,25.971,25.979,28.674,31.243,34.173,36.251,37.048,38.308,38.271
18.08,19.444,21.298,22.225,23.449,23.441,25.829,28.226,30.923,33.062,33.406,34.459,34.628
6.651,5.117,4.769,3.4,2.231,0.114,0.32,0.375,0.722,0.727,-0.756,-1.725,-3.456
13.46,13.19,14.027,14.135,14.515,13.813,15.46,17.024,18.908,20.047,19.981,20.165,19.406
18.807,19.562,21.36,22.48,23.746,24.148,26.837,29.407,32.187,34.494,35.262,36.332,36.31
23.374,24.614,27.169,28.984,31.071,32.339,35.591,39.062,42.559,45.696,47.182,49.04,49.544
26.91,28.942,31.938,34.387,37.05,38.735,42.791,46.822,50.868,54.538,56.499,58.892,59.938
29.924,32.466,35.838,38.789,41.706,44.02,48.472,52.952,57.484,61.629,64.138,66.98,68.514
32.298,35.172,39.035,42.279,45.639,48.354,53.353,58.09,63.046,67.489,70.295,73.39,75.314
34.344,37.491,41.627,45.193,49.08,51.89,57.173,62.284,67.513,72.122,75.368,78.822,80.926
36.066,39.501,43.89,47.765,51.758,54.92,60.331,65.762,71.271,76.062,79.535,83.272,85.723
37.395,40.894,45.709,49.707,53.959,57.338,63.026,68.508,74.233,79.525,83.134,87.088,89.618
38.365,42.386,47.178,51.326,55.762,59.345,65.177,70.966,76.809,82.284,86.117,90.184,92.889
39.373,43.511,48.423,52.806,57.293,61.023,67.013,73.066,79.028,84.574,88.518,92.669,95.617
40.208,44.32,49.388,54.005,58.475,62.514,68.607,74.687,80.739,86.477,90.627,94.995,98.084
40.799,44.982,50.231,54.917,59.641,63.749,69.98,76.171,82.412,88.217,92.417,96.882,100.012
40.256,44.511,49.832,54.652,59.486,63.466,70,76.183,82.381,88.403,92.503,97.172,100.349
40.112,44.673,49.952,54.841,59.88,64.059,70.42,76.886,83.212,89.305,93.776,98.392,101.492
40.562,45.162,50.668,55.601,60.711,65.011,71.53,77.92,84.547,90.551,95.106,99.921,103.034
41.13,45.856,51.39,56.407,61.578,65.983,72.631,78.988,85.709,91.681,96.326,101.165,104.523
41.668,46.643,52.022,57.222,62.395,66.834,73.369,80.02,86.701,92.893,97.478,102.326,105.712
42.037,46.951,52.397,57.707,63.068,67.426,74.196,80.833,87.588,93.77,98.434,103.478,106.978
42.561,47.374,53.06,58.265,63.613,68.127,74.931,81.52,88.418,94.648,99.361,104.381,107.9
42.894,47.738,53.481,58.794,64.168,68.773,75.581,82.33,89.132,95.346,100.113,105.247,108.874
43.068,48.133,53.716,59.126,64.553,69.232,76.066,82.893,89.584,96.008,100.759,106.204,109.692
42.039,46.871,52.716,58.225,63.594,68.213,75.225,81.88,88.914,95.268,99.94,105.275,108.893
41.846,46.916,52.842,58.098,63.79,68.496,75.422,82.248,89.337,95.74,100.622,105.849,109.539
42.353,47.268,53.101,58.66,64.262,68.945,75.979,82.804,89.952,96.457,101.363,106.685,110.344
42.766,47.84,53.885,59.236,64.938,69.64,76.719,83.605,90.735,97.273,102.155,107.524,111.283
43.048,48.323,54.229,59.651,65.42,70.444,77.277,84.221,91.466,97.93,102.968,108.353,112.04
43.339,48.458,54.535,60.129,65.876,70.797,77.846,84.812,92.034,98.569,103.661,108.99,112.833
43.593,48.84,54.931,60.532,66.389,71.164,78.355,85.339,92.641,99.235,104.232,109.739,113.528
42.518,47.814,53.733,59.406,65.259,70.134,77.336,84.384,91.663,98.264,103.448,108.842,112.803
42.575,47.867,53.982,59.673,65.597,70.357,77.609,84.735,92.095,98.711,103.878,109.356,113.121
43.001,48.253,54.397,60.154,66.008,70.932,78.185,85.3,92.7,99.365,104.453,109.935,114.104
43.388,49.004,54.959,60.747,66.585,71.56,78.811,86.034,93.421,100.124,105.314,110.806,114.851
43.705,49.072,55.361,61.256,66.947,72.045,79.346,86.624,94.052,100.865,106.061,111.541,115.728
43.91,49.362,55.542,61.56,67.585,72.525,79.956,87.107,94.706,101.433,106.686,112.315,116.324
43.257,48.721,55.073,60.883,66.836,72.006,79.256,86.531,93.881,100.841,106.155,111.757,115.945
42.879,48.37,54.76,60.756,66.762,71.891,79.32,86.602,93.971,101.014,106.292,111.952,116.262
43.236,48.741,55.083,61.247,67.19,72.341,79.787,87.217,94.775,101.724,106.81,112.723,116.868
43.538,49.193,55.469,61.556,67.594,72.823,80.345,87.717,95.354,102.256,107.647,113.426,117.71
43.868,49.465,55.951,61.957,68.036,73.401,80.879,88.2,95.832,102.805,108.286,113.941,118.293
44.337,49.9,56.08,62.375,68.413,73.693,81.349,88.624,96.265,103.39,108.793,114.559,118.821
44.359,49.993,56.48,62.548,68.67,74.069,81.62,89.037,96.854,103.824,109.244,115.071,119.328
44.549,50.236,56.719,62.957,68.982,74.204,82.034,89.526,97.118,104.082,109.619,115.377,119.778
44.73,50.464,56.962,63.242,69.273,74.656,82.078,89.77,97.391,104.457,109.97,115.676,120.056
43.291,49.093,55.674,61.848,68.033,73.414,81.052,88.44,96.251,103.378,108.874,114.562,118.748
43.486,49.202,55.828,62.07,68.194,73.631,81.243,88.809,96.538,103.719,109.202,114.893,119.529
43.766,49.573,56.222,62.455,68.537,73.975,81.754,89.275,97.061,104.249,109.694,115.6,120.068
44.06,49.801,56.503,62.743,69.047,74.456,82.092,89.743,97.462,104.719,110.278,116.227,120.541
44.279,50.13,56.712,63.047,69.316,74.887,82.587,90.104,98.033,105.131,110.806,116.721,121.004
44.459,50.381,57.007,63.478,69.714,75.194,82.675,90.743,98.362,105.593,111.189,117.103,121.484
44.753,50.728,57.32,63.682,69.868,75.446,83.151,90.884,98.736,105.858,111.629,117.411,121.874
44.887,50.689,57.473,63.877,70.071,75.642,83.298,91.04,98.776,106.113,111.654,117.548,122.056
44.958,50.807,57.595,63.885,70.28,75.801,83.583,91.229,99.111,106.281,112.064,118.024,122.272
45.107,50.972,57.771,64.065,70.337,76.003,83.715,91.461,99.283,106.601,112.136,118.177,122.64
45.082,51.156,57.849,64.135,70.601,76.177,83.99,91.717,99.577,106.755,112.502,118.44,122.848
43.654,49.605,56.351,62.734,69.126,74.592,82.436,90.149,98.03,105.306,110.986,116.96,121.459
43.671,49.68,56.555,62.806,69.275,74.829,82.462,90.465,98.268,105.565,111.155,117.152,121.751
43.961,50.043,56.866,63.267,69.668,75.365,82.967,90.858,98.774,106.013,111.693,117.806,122.263
44.329,50.356,57.228,63.562,69.975,75.589,83.4,91.332,99.28,106.55,112.197,118.18,122.76
44.598,50.628,57.491,63.949,70.282,75.985,83.817,91.566,99.531,106.999,112.648,118.598,123.339
44.842,50.799,57.679,64.209,70.566,76.23,84.082,91.825,99.898,107.284,112.978,119.06,123.629
45.008,51.057,57.919,64.393,70.751,76.352,84.332,92.111,100.164,107.366,113.164,119.211,123.682
45.168,51.168,57.992,64.643,70.872,76.613,84.501,92.48,100.394,107.796,113.38,119.48,124.053
45.279,51.34,58.206,64.72,71.087,76.785,84.608,92.606,100.6,107.774,113.541,119.61,124.043
43.786,49.945,56.683,63.055,69.715,75.328,83.265,91.278,99.167,106.46,112.204,118.311,122.847
41.868,47.417,53.581,59.295,65.186,70.454,77.97,85.048,92.22,99.112,103.809,109.236,113.311
39.535,44.446,49.83,54.856,59.869,64.396,70.991,77.466,84.118,90.005,94.278,98.82,102.168
37.259,41.78,46.546,50.978,55.288,59.093,65.027,70.894,76.882,82.101,85.626,89.638,92.434
35.3,39.216,43.466,47.425,51.133,54.347,59.627,64.898,70.268,74.868,77.871,81.376,83.519
33.164,36.687,40.549,43.887,47.087,49.639,54.693,59.164,64.102,68.326,70.62,73.685,75.506
31.251,34.514,37.77,40.719,43.482,45.642,50.083,54.238,58.562,62.188,64.091,66.909,68.401
27.815,30.579,33.58,36.148,38.507,40.225,44.13,47.974,51.905,55.186,56.831,59.079,60.064
26.085,28.52,31.386,33.372,35.405,36.707,40.414,43.872,47.447,50.408,51.839,53.715,54.37
24.799,26.952,29.276,31.19,32.917,33.976,37.221,40.241,43.629,46.244,47.306,48.914,49.541
23.633,25.557,27.699,29.223,30.573,31.357,34.222,37.153,40.118,42.588,43.369,44.712,44.787
22.508,24.215,26.033,27.357,28.502,29.069,31.567,34.263,36.986,39.14,39.75,40.902,40.865
21.37,22.839,24.668,25.58,26.692,26.854,29.198,31.63,34.197,36.099,36.392,37.432,37.361
20.709,21.8,23.326,24.105,24.907,24.989,27.082,29.3,31.59,33.392,33.453,34.34,34.077
19.789,20.804,22.074,22.841,23.205,23.082,25.055,27.08,29.253,30.858,30.687,31.523,31.158
19.003,19.85,20.974,21.445,21.8,21.471,23.368,25.149,27.104,28.581,28.564,29.111,28.442
18.166,18.793,19.529,19.912,20.122,19.634,21.23,22.839,24.699,25.962,25.717,26.093,25.415
16.122,16.72,17.483,17.827,17.563,17.21,18.696,20.25,21.827,23.127,22.796,23.067,22.31
15.636,16.091,16.769,16.778,16.81,16.105,17.426,18.885,20.458,21.45,21.225,21.518,20.32
